#Wave		#Intensity
1879.449219	381.030365
1877.822266	394.858093
1876.194336	371.721741
1874.566406	388.523895
1872.938477	411.459076
1871.309570	389.870300
1869.680664	354.481049
1868.050781	368.202576
1866.420898	366.579376
1864.791016	394.092133
1863.160156	364.868256
1861.529297	380.106506
1859.897461	376.949493
1858.265625	378.389832
1856.632813	364.513702
1855.000000	362.893890
1853.367188	364.336456
1851.733398	382.613251
1850.099609	376.399841
1848.465820	371.719147
1846.831055	389.980682
1845.195313	400.588501
1843.560547	397.433777
1841.924805	400.393433
1840.288086	418.630066
1838.651367	378.813721
1837.014648	407.736359
1835.376953	387.789490
1833.739258	396.853088
1832.100586	393.704376
1830.461914	418.018158
1828.823242	411.815216
1827.183594	413.239624
1825.543945	396.369324
1823.903320	397.796692
1822.262695	406.842102
1820.621094	414.359680
1818.979492	377.706238
1817.337891	385.227173
1815.695313	398.833435
1814.052734	398.735962
1812.410156	404.724609
1810.766602	404.625671
1809.123047	403.005951
1807.478516	434.835907
1805.833984	373.928192
1804.188477	402.710266
1802.542969	381.341675
1800.897461	399.475342
1799.250977	359.895355
1797.604492	411.425140
1795.957031	365.790314
1794.309570	396.049347
1792.661133	385.332886
1791.012695	411.022125
1789.364258	385.144043
1787.714844	383.533661
1786.065430	416.782196
1784.416016	400.012787
1782.765625	381.736725
1781.114258	380.128632
1779.463867	384.577606
1777.811523	367.832367
1776.160156	378.335449
1774.507813	372.190674
1772.854492	373.611847
1771.201172	397.715729
1769.547852	374.940186
1767.894531	399.031769
1766.239258	392.889252
1764.584961	345.959686
1762.929688	388.164978
1761.274414	400.149506
1759.618164	386.464417
1757.961914	401.461914
1756.304688	395.327576
1754.647461	405.789856
1752.989258	390.608551
1751.332031	378.450226
1749.672852	370.820007
1748.014648	397.855164
1746.354492	408.303741
1744.695313	424.772247
1743.035156	380.996063
1741.375000	368.857819
1739.713867	418.437500
1738.052734	361.151917
1736.390625	412.213409
1734.728516	369.998108
1733.065430	412.010010
1731.402344	414.914948
1729.739258	390.765442
1728.075195	378.648376
1726.411133	398.083466
1724.747070	363.443054
1723.082031	379.869324
1721.416016	394.786316
1719.750000	408.195221
1718.083984	375.086670
1716.416992	385.493774
1714.750000	379.400024
1713.083008	406.292389
1711.415039	377.713470
1709.746094	380.617004
1708.078125	404.492737
1706.408203	383.424103
1704.739258	404.292480
1703.069336	387.725281
1701.398438	413.072083
1699.727539	380.051849
1698.056641	408.379730
1696.384766	406.782990
1694.712891	406.682159
1693.040039	393.128265
1691.367188	400.502838
1689.694336	406.379669
1688.020508	389.848480
1686.345703	395.724945
1684.671875	395.626740
1682.997070	423.887177
1681.321289	425.274139
1679.645508	410.250336
1677.969727	414.622772
1676.292969	380.224976
1674.615234	420.379608
1672.938477	427.726837
1671.259766	396.331207
1669.582031	411.128632
1667.903320	415.494080
1666.223633	425.812714
1664.544922	449.522552
1662.864258	418.160309
1661.183594	416.568481
1659.502930	420.926941
1657.822266	435.692169
1656.140625	438.556946
1654.458008	460.741669
1652.775391	462.112793
1651.092773	448.627960
1649.409180	472.278595
1647.725586	463.252197
1646.041992	482.434052
1644.357422	473.409515
1642.671875	497.030212
1640.986328	550.305115
1639.300781	539.787292
1637.614258	575.234070
1635.927734	576.572693
1634.240234	637.183411
1632.552734	674.060608
1630.865234	699.070679
1629.176758	756.643860
1627.488281	839.353943
1625.798828	899.823059
1624.109375	988.374329
1622.418945	1119.778931
1620.728516	1224.498169
1619.038086	1244.890869
1617.346680	1361.351196
1615.654297	1443.764771
1613.962891	1436.016602
1612.269531	1474.059448
1610.577148	1504.699951
1608.883789	1563.374268
1607.189453	1602.832153
1605.495117	1747.033081
1603.800781	1756.921509
1602.105469	1936.406372
1600.410156	2087.786865
1598.713867	2331.956787
1597.017578	2524.425049
1595.320313	2859.708496
1593.623047	3184.512451
1591.925781	3598.980713
1590.227539	3982.323975
1588.528320	4285.995117
1586.830078	4688.102051
1585.130859	5022.335938
1583.430664	5275.511230
1581.730469	5556.495605
1580.029297	5549.219727
1578.328125	5531.659668
1576.626953	5320.166016
1574.924805	4866.412598
1573.222656	4677.219238
1571.519531	4197.427734
1569.816406	3898.413574
1568.113281	3611.288574
1566.409180	3204.010498
1564.704102	3028.670654
1562.999023	2812.362305
1561.293945	2556.582520
1559.587891	2377.140137
1557.881836	2188.997070
1556.174805	1984.835205
1554.467773	1843.747559
1552.760742	1661.736450
1551.052734	1532.510620
1549.343750	1410.666382
1547.634766	1288.883545
1545.925781	1162.774170
1544.215820	1092.293335
1542.505859	1036.466675
1540.794922	966.053040
1539.083984	927.819702
1537.373047	856.008057
1535.661133	803.217651
1533.949219	803.014832
1532.236328	710.853516
1530.522461	722.348267
1528.809570	671.103516
1527.095703	678.226685
1525.380859	656.182495
1523.666016	606.450867
1521.950195	622.329407
1520.234375	590.116333
1518.518555	572.486511
1516.801758	530.107788
1515.084961	540.165466
1513.367188	509.461060
1511.649414	512.242554
1509.930664	493.199585
1508.211914	478.529694
1506.493164	501.674530
1504.773438	504.454956
1503.053711	467.992310
1501.333008	464.967621
1499.611328	457.586487
1497.890625	464.731873
1496.168945	455.902496
1494.446289	436.916687
1492.723633	441.159393
1491.000000	406.227905
1489.276367	439.485046
1487.552734	437.923401
1485.828125	403.019196
1484.103516	391.322113
1482.377930	424.549072
1480.652344	418.646790
1478.925781	393.920410
1477.199219	402.507477
1475.471680	387.930176
1473.744141	400.855713
1472.016602	396.413483
1470.288086	409.330231
1468.559570	386.089630
1466.830078	377.317413
1465.100586	387.338440
1463.370117	397.354309
1461.639648	405.920502
1459.908203	382.710083
1458.176758	389.831726
1456.444336	389.732422
1454.711914	367.986816
1452.979492	354.908600
1451.246094	366.356934
1449.512695	386.451263
1447.778320	367.611725
1446.043945	376.165466
1444.308594	358.778931
1442.573242	371.652008
1440.836914	372.997314
1439.100586	385.860077
1437.364258	354.094574
1435.626953	364.077454
1433.888672	361.107117
1432.151367	345.193512
1430.412109	350.857086
1428.672852	362.267975
1426.933594	383.733459
1425.193359	354.898621
1423.453125	359.117279
1421.712891	382.003052
1419.971680	350.319183
1418.229492	357.406403
1416.487305	347.269958
1414.745117	358.658142
1413.001953	358.566315
1411.258789	358.474518
1409.514648	372.718018
1407.769531	376.922028
1406.025391	349.602325
1404.280273	330.891174
1402.534180	327.942261
1400.788086	366.513947
1399.041016	383.595917
1397.293945	383.497559
1395.546875	371.954437
1393.798828	351.835846
1392.050781	373.193451
1390.301758	378.815643
1388.551758	362.998016
1386.802734	351.474762
1385.051758	371.381989
1383.301758	385.566864
1381.550781	379.757172
1379.798828	379.659607
1378.046875	392.404358
1376.293945	405.142517
1374.541016	406.464569
1372.788086	419.192474
1371.034180	409.106445
1369.280273	420.401947
1367.525391	437.390472
1365.769531	420.185638
1364.014648	448.557312
1362.257813	454.136322
1360.501953	508.103210
1358.745117	503.703674
1356.987305	551.939758
1355.229492	571.707825
1353.470703	575.825867
1351.711914	589.891724
1349.953125	622.424011
1348.193359	656.360168
1346.433594	741.410461
1344.672852	749.739014
1342.911133	809.168518
1341.150391	799.025146
1339.387695	852.735657
1337.625977	904.999878
1335.862305	984.181396
